Order ID,Customer ID,Product ID,Product Category,Product Subcategory,Order Date,Quantity,Cost Price,Sale Price,Profit
8552,C171,P106,Dresses,Maxi,2024-07-05,1,16.27,94.12,77.86
8553,C309,P394,Tops,Blouses,2024-10-26,5,18.06,48.23,150.87
8554,C390,P438,Lingerie,Bras,2024-07-29,3,20.17,53.0,98.49
8555,C221,P007,Lingerie,Sleepwear,2024-10-12,4,14.26,56.01,166.99
8556,C024,P081,Tops,Blouses,2024-07-22,1,14.55,32.41,17.86
8557,C376,P765,Tops,Sweatshirts,2024-03-26,2,6.93,24.97,36.09
8558,C202,P652,Dresses,Evening,2024-08-18,2,17.32,31.13,27.62
8559,C499,P485,Outerwear,Coats,2024-08-27,2,41.83,72.2,60.75
8560,C124,P357,Beachwear,Beach Accessories,2024-12-15,1,21.86,78.9,57.04
8561,C142,P311,Outerwear,Blazers,2024-11-26,1,29.87,130.64,100.77
8562,C052,P932,Outerwear,Jackets,2024-10-27,2,59.28,97.9,77.24
8563,C070,P506,Outerwear,Blazers,2024-02-22,2,36.5,84.36,95.72
8564,C260,P519,Dresses,Evening,2024-11-23,2,31.84,34.5,5.33
8565,C186,P664,Lingerie,Bras,2024-08-15,5,13.17,20.51,36.69
8566,C372,P802,Outerwear,Coats,2024-12-22,1,36.98,125.51,88.53
8567,C207,P638,Outerwear,Coats,2024-12-24,2,53.25,148.56,190.62
8568,C293,P449,Lingerie,Sleepwear,2024-01-27,4,24.97,32.69,30.88
8569,C304,P285,Outerwear,Coats,2024-12-15,2,25.41,77.45,104.09
8570,C378,P282,Lingerie,Sleepwear,2024-01-19,1,15.09,66.73,51.64
8571,C039,P074,Beachwear,Cover-Ups,2024-06-15,4,14.47,58.11,174.58
8572,C348,P961,Beachwear,Swimsuits,2024-09-02,1,29.59,34.56,4.97
8573,C066,P045,Bottoms,Trousers,2024-03-09,1,26.58,27.51,0.93
8574,C013,P529,Dresses,Casual,2024-11-28,1,27.77,69.45,41.68
8575,C194,P745,Outerwear,Blazers,2024-01-06,3,46.0,95.26,147.76
8576,C316,P676,Outerwear,Jackets,2024-03-17,4,56.57,93.21,146.57
8577,C382,P457,Dresses,Maxi,2024-09-21,5,20.49,97.85,386.78
8578,C425,P999,Dresses,Casual,2024-11-19,5,12.38,48.4,180.09
8579,C288,P575,Dresses,Casual,2024-12-24,3,12.74,64.16,154.26
8580,C436,P407,Outerwear,Blazers,2024-11-16,1,21.87,71.33,49.47
8581,C133,P093,Bottoms,Trousers,2024-10-31,5,12.83,42.7,149.36
8582,C195,P322,Tops,Blouses,2024-06-28,4,13.99,41.81,111.26
8583,C322,P466,Dresses,Evening,2024-01-01,2,39.47,43.81,8.68
8584,C078,P604,Outerwear,Blazers,2024-02-25,4,36.8,117.65,323.41
8585,C250,P885,Tops,Sweatshirts,2024-08-31,1,15.97,19.54,3.56
8586,C232,P554,Tops,T-shirts,2024-11-02,4,17.09,21.67,18.32
8587,C180,P753,Outerwear,Jackets,2024-07-07,1,52.06,52.31,0.25
8588,C382,P327,Bottoms,Skirts,2024-11-26,4,19.75,59.68,159.69
8589,C492,P767,Tops,Blouses,2024-08-24,3,13.7,49.66,107.89
8590,C177,P843,Outerwear,Coats,2024-02-04,4,33.15,115.65,329.99
8591,C029,P583,Tops,T-shirts,2024-03-29,5,15.63,47.32,158.43
8592,C496,P811,Outerwear,Jackets,2024-12-17,2,35.31,102.64,134.65
8593,C166,P728,Tops,T-shirts,2024-11-24,3,10.35,38.81,85.37
8594,C326,P823,Dresses,Evening,2024-12-22,4,29.56,94.79,260.89
8595,C498,P568,Lingerie,Sleepwear,2024-02-24,1,14.83,24.31,9.49
8596,C226,P591,Outerwear,Coats,2024-12-30,3,36.32,109.74,220.27
8597,C136,P415,Dresses,Casual,2024-04-06,5,31.9,70.29,191.91
8598,C187,P499,Dresses,Evening,2024-01-07,2,35.89,32.32,-7.15
8599,C055,P851,Outerwear,Coats,2024-12-31,2,37.39,65.62,56.46
8600,C366,P440,Outerwear,Coats,2024-05-07,4,40.89,105.23,257.39
8601,C002,P633,Tops,Blouses,2024-10-29,5,16.45,32.42,79.85
8602,C410,P714,Bottoms,Jeans,2024-03-22,5,14.95,43.91,144.81
8603,C319,P432,Dresses,Evening,2024-09-20,2,23.62,78.84,110.44
8604,C017,P948,Bottoms,Jeans,2024-12-22,2,27.85,44.81,33.92
8605,C059,P328,Dresses,Evening,2024-05-25,5,37.05,83.82,233.88
8606,C088,P257,Tops,T-shirts,2024-10-30,2,15.03,43.32,56.59
8607,C223,P642,Dresses,Maxi,2024-03-26,1,23.02,75.12,52.11
8608,C272,P861,Bottoms,Jeans,2024-10-10,2,23.33,40.34,34.03
8609,C058,P554,Tops,T-shirts,2024-06-01,1,8.5,43.09,34.59
8610,C192,P074,Tops,Sweatshirts,2024-04-06,2,6.41,23.81,34.8
8611,C050,P234,Dresses,Maxi,2024-05-22,3,14.09,51.21,111.36
8612,C213,P521,Tops,Sweatshirts,2024-03-23,3,7.51,36.31,86.38
8613,C230,P882,Outerwear,Blazers,2024-12-22,3,29.03,118.9,269.63
8614,C154,P543,Tops,Sweatshirts,2024-06-29,1,12.46,28.0,15.53
8615,C273,P608,Outerwear,Blazers,2024-04-21,1,29.29,109.14,79.85
8616,C370,P258,Tops,Blouses,2024-07-21,4,14.19,23.68,37.96
8617,C046,P792,Tops,Blouses,2024-05-25,4,19.98,42.82,91.37
8618,C362,P229,Bottoms,Trousers,2024-11-28,2,20.96,79.57,117.21
8619,C383,P245,Beachwear,Swimsuits,2024-12-29,1,26.65,63.41,36.76
8620,C452,P427,Dresses,Casual,2024-07-18,3,20.19,52.36,96.5
8621,C306,P710,Dresses,Maxi,2024-12-20,3,38.96,54.41,46.36
8622,C427,P456,Outerwear,Coats,2024-09-14,3,29.96,53.05,69.26
8623,C118,P744,Lingerie,Panties,2024-03-12,2,19.93,52.35,64.83
8624,C176,P473,Beachwear,Swimsuits,2024-11-09,1,31.63,58.0,26.37
8625,C068,P811,Bottoms,Trousers,2024-08-20,2,27.78,77.5,99.44
8626,C251,P563,Bottoms,Skirts,2024-10-20,5,31.82,47.12,76.46
8627,C403,P729,Outerwear,Blazers,2024-12-22,5,35.19,143.29,540.51
8628,C230,P174,Bottoms,Trousers,2024-07-19,4,11.71,66.81,220.42
8629,C409,P075,Outerwear,Jackets,2024-12-22,1,29.74,78.8,49.06
8630,C200,P099,Lingerie,Sleepwear,2024-11-28,3,27.15,20.82,-18.99
8631,C146,P513,Lingerie,Sleepwear,2024-08-10,1,15.41,56.33,40.92
8632,C051,P124,Bottoms,Jeans,2024-09-29,4,12.75,52.3,158.22
8633,C402,P117,Tops,Blouses,2024-05-27,3,14.3,48.66,103.08
8634,C368,P343,Outerwear,Blazers,2024-12-29,2,40.02,52.21,24.39
8635,C186,P707,Bottoms,Jeans,2024-10-28,3,11.37,53.7,126.99
8636,C320,P233,Outerwear,Coats,2024-01-21,5,38.12,128.88,453.82
8637,C199,P129,Dresses,Maxi,2024-05-27,2,29.72,85.28,111.13
8638,C441,P374,Dresses,Evening,2024-10-09,3,18.52,77.04,175.59
8639,C145,P575,Outerwear,Jackets,2024-01-27,2,24.98,89.44,128.92
8640,C059,P236,Lingerie,Sleepwear,2024-01-13,5,25.3,23.36,-9.67
8641,C195,P844,Tops,T-shirts,2024-07-22,5,14.76,25.56,54.03
8642,C470,P742,Bottoms,Jeans,2024-06-01,1,13.42,60.81,47.4
8643,C143,P190,Tops,Sweatshirts,2024-07-18,5,14.81,41.99,135.9
8644,C223,P701,Dresses,Casual,2024-04-28,5,32.59,87.22,273.15
8645,C100,P168,Beachwear,Cover-Ups,2024-03-16,5,23.15,67.57,222.14
8646,C026,P607,Lingerie,Bras,2024-11-09,4,10.32,36.19,103.47
8647,C432,P669,Dresses,Maxi,2024-08-21,5,15.49,78.59,315.47
8648,C014,P291,Outerwear,Blazers,2024-03-31,1,21.81,146.91,125.1
8649,C122,P860,Tops,Blouses,2024-05-25,2,9.28,19.78,21.0
8650,C465,P341,Beachwear,Beach Accessories,2024-09-25,4,11.31,65.22,215.65
8651,C265,P395,Bottoms,Jeans,2024-02-03,2,27.72,47.55,39.66
8652,C007,P474,Dresses,Casual,2024-03-09,2,12.43,45.75,66.64
8653,C494,P139,Outerwear,Blazers,2024-02-04,1,43.24,82.0,38.76
8654,C219,P191,Outerwear,Coats,2024-12-15,4,52.39,66.65,57.02
8655,C220,P965,Dresses,Evening,2024-11-29,3,37.06,87.07,150.05
8656,C183,P568,Outerwear,Blazers,2024-11-29,5,36.38,88.75,261.84
8657,C396,P519,Dresses,Casual,2024-11-20,2,29.39,95.63,132.49
8658,C401,P051,Lingerie,Sleepwear,2024-10-30,2,27.02,68.32,82.59
8659,C457,P991,Dresses,Maxi,2024-08-04,1,30.81,97.6,66.8
8660,C108,P551,Lingerie,Panties,2024-10-19,1,26.02,27.79,1.76
8661,C492,P298,Outerwear,Jackets,2024-01-20,1,47.37,84.64,37.27
8662,C392,P072,Bottoms,Skirts,2024-10-08,4,11.5,42.07,122.3
8663,C347,P256,Beachwear,Cover-Ups,2024-11-30,5,14.33,75.75,307.08
8664,C124,P309,Beachwear,Swimsuits,2024-08-15,4,30.69,29.76,-3.74
8665,C170,P091,Outerwear,Jackets,2024-06-10,1,53.77,108.86,55.09
8666,C460,P149,Dresses,Casual,2024-05-05,1,23.84,63.98,40.14
8667,C421,P030,Bottoms,Trousers,2024-10-19,2,13.54,78.69,130.3
8668,C404,P462,Bottoms,Jeans,2024-11-09,4,13.46,77.98,258.09
8669,C257,P635,Bottoms,Trousers,2024-12-21,4,29.91,48.32,73.65
8670,C009,P385,Bottoms,Skirts,2024-06-04,5,13.66,49.28,178.09
8671,C367,P749,Dresses,Casual,2024-11-30,4,22.82,56.92,136.41
8672,C280,P792,Outerwear,Blazers,2024-09-11,5,56.03,128.92,364.43
8673,C125,P637,Outerwear,Blazers,2024-12-21,3,21.34,60.02,116.04
8674,C162,P646,Dresses,Maxi,2024-08-26,5,29.66,38.13,42.35
8675,C036,P518,Bottoms,Trousers,2024-08-23,1,17.71,63.76,46.05
8676,C004,P895,Bottoms,Skirts,2024-09-19,3,12.37,25.92,40.64
8677,C413,P373,Outerwear,Jackets,2024-11-28,2,42.7,117.1,148.8
8678,C087,P197,Dresses,Casual,2024-12-28,2,25.58,39.01,26.86
8679,C483,P190,Outerwear,Jackets,2024-02-04,2,23.97,128.62,209.3
8680,C400,P803,Tops,T-shirts,2024-01-26,1,9.74,40.89,31.15
8681,C264,P896,Bottoms,Jeans,2024-12-27,2,26.29,35.02,17.47
8682,C091,P748,Lingerie,Bras,2024-08-28,5,23.12,57.85,173.65
8683,C295,P079,Outerwear,Blazers,2024-10-05,1,43.95,129.02,85.08
8684,C058,P547,Dresses,Casual,2024-08-06,4,15.09,94.79,318.78
8685,C140,P816,Outerwear,Blazers,2024-02-12,1,54.12,122.44,68.32
8686,C172,P882,Beachwear,Cover-Ups,2024-11-30,1,13.8,72.72,58.92
8687,C260,P873,Dresses,Maxi,2024-11-28,4,32.19,74.62,169.75
8688,C495,P072,Lingerie,Panties,2024-05-21,5,8.85,51.28,212.12
8689,C025,P043,Outerwear,Jackets,2024-05-19,3,33.27,117.53,252.78
8690,C198,P803,Outerwear,Coats,2024-12-16,4,39.13,90.64,206.0
8691,C067,P133,Tops,Blouses,2024-02-03,1,6.39,23.0,16.61
8692,C423,P799,Tops,Sweatshirts,2024-12-21,2,8.4,29.47,42.13
8693,C118,P106,Lingerie,Sleepwear,2024-04-27,4,14.38,49.67,141.17
8694,C280,P671,Tops,Blouses,2024-09-26,4,19.76,39.15,77.58
8695,C469,P357,Dresses,Evening,2024-12-26,3,33.83,61.97,84.43
8696,C006,P008,Outerwear,Jackets,2024-11-03,1,53.63,83.01,29.38
8697,C097,P774,Dresses,Maxi,2024-07-07,2,30.69,47.28,33.18
8698,C072,P343,Outerwear,Coats,2024-11-09,2,31.7,68.32,73.25
8699,C417,P437,Bottoms,Trousers,2024-06-05,3,25.61,51.2,76.78
8700,C432,P080,Lingerie,Bras,2024-05-05,2,21.47,55.32,67.69
8701,C451,P556,Outerwear,Jackets,2024-12-31,5,44.4,132.98,442.93
8702,C380,P689,Dresses,Evening,2024-11-29,4,20.35,54.17,135.28
8703,C258,P392,Tops,T-shirts,2024-10-19,4,9.69,36.39,106.82
8704,C038,P576,Lingerie,Panties,2024-06-09,2,14.73,43.89,58.32
8705,C296,P900,Bottoms,Trousers,2024-01-23,2,16.87,78.14,122.54
8706,C056,P288,Beachwear,Beach Accessories,2024-01-15,2,11.71,73.53,123.64
8707,C103,P821,Outerwear,Coats,2024-09-08,4,52.09,138.23,344.54
8708,C103,P113,Dresses,Evening,2024-11-30,2,22.34,70.54,96.41
8709,C216,P963,Beachwear,Cover-Ups,2024-08-31,5,25.55,49.03,117.4
8710,C021,P831,Dresses,Maxi,2024-12-17,5,19.84,75.63,278.96
8711,C115,P882,Dresses,Maxi,2024-01-16,4,28.86,41.18,49.28
8712,C210,P720,Lingerie,Bras,2024-06-15,1,8.69,64.15,55.46
8713,C291,P956,Lingerie,Bras,2024-04-18,1,10.12,33.56,23.44
8714,C203,P226,Bottoms,Trousers,2024-07-21,1,18.02,70.48,52.46
8715,C459,P333,Tops,Sweatshirts,2024-02-03,5,9.76,25.45,78.43
8716,C323,P417,Tops,Blouses,2024-12-28,3,10.95,33.27,66.97
8717,C188,P278,Tops,Sweatshirts,2024-04-12,1,19.03,42.03,23.0
8718,C151,P895,Tops,Sweatshirts,2024-12-24,3,7.03,28.78,65.24
8719,C449,P799,Tops,T-shirts,2024-07-13,4,12.48,27.53,60.21
8720,C191,P792,Outerwear,Jackets,2024-12-29,5,27.93,138.79,554.28
8721,C407,P003,Lingerie,Panties,2024-09-08,1,15.12,23.45,8.33
8722,C214,P545,Tops,T-shirts,2024-12-26,5,15.48,44.45,144.88
8723,C379,P478,Tops,Blouses,2024-01-04,4,19.62,47.49,111.46
8724,C042,P410,Lingerie,Sleepwear,2024-11-28,5,21.89,48.16,131.32
8725,C478,P994,Outerwear,Blazers,2024-12-22,2,55.39,119.6,128.41
8726,C448,P307,Lingerie,Panties,2024-03-04,1,10.95,63.07,52.13
8727,C194,P214,Tops,T-shirts,2024-02-14,5,8.54,30.24,108.52
8728,C250,P030,Dresses,Casual,2024-07-12,5,36.55,91.52,274.83
8729,C081,P419,Bottoms,Trousers,2024-12-26,5,23.37,45.47,110.54
8730,C041,P537,Outerwear,Jackets,2024-09-02,4,51.68,80.65,115.85
8731,C370,P028,Bottoms,Skirts,2024-08-26,1,14.9,79.08,64.17
8732,C020,P609,Bottoms,Trousers,2024-03-05,1,17.67,26.71,9.04
8733,C009,P087,Tops,T-shirts,2024-01-01,2,7.13,26.18,38.1
8734,C313,P026,Bottoms,Trousers,2024-12-15,2,29.7,50.22,41.03
8735,C124,P120,Outerwear,Blazers,2024-02-10,5,58.25,81.09,114.17
8736,C203,P713,Bottoms,Jeans,2024-10-13,1,28.86,40.52,11.65
8737,C401,P392,Outerwear,Coats,2024-12-23,1,37.49,87.07,49.58
8738,C078,P357,Tops,T-shirts,2024-04-06,5,10.78,28.93,90.78
8739,C210,P353,Tops,T-shirts,2024-10-27,3,12.48,17.51,15.09
8740,C018,P015,Bottoms,Jeans,2024-02-05,1,24.03,67.64,43.61
8741,C236,P305,Bottoms,Jeans,2024-09-29,5,19.49,34.25,73.8
8742,C498,P254,Dresses,Casual,2024-03-16,5,23.81,32.87,45.33
8743,C319,P623,Outerwear,Jackets,2024-11-26,3,37.24,109.04,215.39
8744,C200,P520,Outerwear,Coats,2024-05-17,2,49.78,116.86,134.15
8745,C349,P951,Tops,Sweatshirts,2024-07-28,5,17.02,41.61,122.97
8746,C456,P853,Dresses,Evening,2024-09-28,1,36.38,36.14,-0.23
8747,C282,P640,Beachwear,Swimsuits,2024-03-18,2,15.35,34.44,38.2
8748,C476,P186,Tops,Blouses,2024-11-27,2,8.21,21.38,26.35
8749,C456,P387,Dresses,Maxi,2024-05-18,2,21.66,71.55,99.78
8750,C252,P905,Tops,Blouses,2024-10-27,5,11.89,46.14,171.27
8751,C340,P500,Outerwear,Jackets,2024-03-13,1,48.07,120.64,72.57
8752,C239,P014,Tops,Sweatshirts,2024-11-08,3,16.61,26.01,28.21
8753,C456,P230,Outerwear,Jackets,2024-02-29,4,59.37,135.32,303.8
8754,C462,P091,Tops,T-shirts,2024-07-13,4,11.3,38.44,108.59
8755,C269,P404,Dresses,Maxi,2024-04-21,2,23.27,78.19,109.84
8756,C119,P505,Tops,Sweatshirts,2024-11-28,4,13.59,48.51,139.67
8757,C488,P004,Outerwear,Jackets,2024-04-28,4,52.81,145.04,368.89
8758,C401,P664,Outerwear,Coats,2024-12-21,5,46.44,88.57,210.65
8759,C371,P219,Dresses,Maxi,2024-12-22,3,28.03,74.51,139.42
8760,C282,P588,Dresses,Evening,2024-03-30,4,30.15,44.14,55.98
8761,C390,P796,Outerwear,Coats,2024-10-05,3,38.58,91.19,157.84
8762,C337,P867,Lingerie,Sleepwear,2024-02-10,4,23.18,33.67,41.96
8763,C388,P216,Tops,Blouses,2024-06-26,2,7.05,27.86,41.61
8764,C345,P159,Bottoms,Trousers,2024-11-18,2,21.2,62.15,81.9
8765,C007,P763,Dresses,Maxi,2024-10-26,3,34.58,44.72,30.4
8766,C273,P579,Tops,Sweatshirts,2024-10-10,3,10.24,21.31,33.23
8767,C253,P734,Dresses,Maxi,2024-05-08,3,35.62,56.55,62.81
8768,C342,P704,Lingerie,Panties,2024-06-21,3,23.66,24.91,3.75
8769,C128,P731,Bottoms,Skirts,2024-02-17,1,22.77,69.76,46.99
8770,C374,P373,Outerwear,Blazers,2024-11-22,2,30.09,145.85,231.53
8771,C092,P017,Lingerie,Sleepwear,2024-08-17,4,25.22,60.07,139.38
8772,C306,P902,Outerwear,Blazers,2024-11-17,1,21.2,103.14,81.94
8773,C384,P495,Tops,Sweatshirts,2024-04-22,3,14.3,38.59,72.9
8774,C006,P619,Dresses,Casual,2024-05-26,4,33.91,86.39,209.91
8775,C414,P466,Beachwear,Cover-Ups,2024-06-01,2,20.68,28.75,16.15
8776,C074,P444,Outerwear,Coats,2024-01-13,3,24.11,91.81,203.09
8777,C498,P739,Beachwear,Beach Accessories,2024-06-03,5,28.35,32.91,22.8
8778,C056,P987,Dresses,Casual,2024-12-12,3,37.45,36.35,-3.31
8779,C295,P081,Tops,T-shirts,2024-12-22,4,13.89,41.56,110.71
8780,C398,P779,Lingerie,Bras,2024-08-23,2,23.74,62.9,78.32
8781,C310,P166,Dresses,Maxi,2024-07-26,3,29.1,35.87,20.3
8782,C238,P357,Outerwear,Jackets,2024-01-14,2,42.93,67.88,49.9
8783,C490,P234,Tops,Sweatshirts,2024-12-21,1,7.83,22.73,14.9
8784,C022,P162,Dresses,Casual,2024-01-07,5,24.23,89.99,328.78
8785,C441,P175,Dresses,Maxi,2024-12-28,1,31.01,93.95,62.94
8786,C041,P672,Tops,Sweatshirts,2024-08-10,5,12.36,41.77,147.06
8787,C346,P363,Dresses,Evening,2024-06-03,1,29.3,85.75,56.45
8788,C266,P376,Outerwear,Blazers,2024-12-25,2,55.79,84.27,56.95
8789,C258,P697,Tops,T-shirts,2024-01-13,2,11.13,29.29,36.33
8790,C451,P174,Tops,Blouses,2024-09-21,1,17.6,24.82,7.22
8791,C048,P238,Lingerie,Bras,2024-09-06,4,8.58,67.92,237.35
8792,C298,P163,Tops,Sweatshirts,2024-04-09,1,17.94,40.47,22.53
8793,C139,P988,Tops,Blouses,2024-07-13,3,7.49,26.95,58.36
8794,C202,P918,Outerwear,Blazers,2024-10-22,4,32.86,63.57,122.84
8795,C140,P912,Lingerie,Sleepwear,2024-11-24,2,18.27,29.74,22.94
8796,C142,P238,Dresses,Casual,2024-01-01,1,30.2,44.29,14.08
8797,C286,P618,Tops,T-shirts,2024-12-27,4,19.34,36.52,68.7
8798,C233,P630,Bottoms,Jeans,2024-03-16,3,16.75,74.66,173.72
8799,C316,P232,Tops,Blouses,2024-04-15,5,7.19,45.4,191.04
8800,C461,P588,Outerwear,Jackets,2024-04-29,2,38.35,56.97,37.24
8801,C158,P517,Beachwear,Beach Accessories,2024-01-19,4,17.6,64.0,185.61
8802,C038,P730,Lingerie,Panties,2024-02-25,4,20.0,28.38,33.53
8803,C075,P794,Tops,T-shirts,2024-12-30,4,18.92,25.86,27.77
8804,C321,P845,Dresses,Casual,2024-05-23,1,30.01,68.07,38.05
8805,C475,P920,Beachwear,Swimsuits,2024-02-23,2,22.72,71.25,97.07
8806,C175,P236,Outerwear,Blazers,2024-02-18,2,29.84,73.67,87.66
8807,C039,P323,Tops,T-shirts,2024-11-22,1,9.71,45.58,35.88
8808,C491,P544,Outerwear,Blazers,2024-12-19,1,37.44,123.47,86.03
8809,C433,P407,Tops,Blouses,2024-04-27,1,18.48,38.6,20.12
8810,C485,P177,Tops,T-shirts,2024-01-11,3,14.11,19.65,16.62
8811,C073,P500,Lingerie,Sleepwear,2024-04-12,4,17.89,43.71,103.27
8812,C058,P997,Tops,T-shirts,2024-01-27,3,13.6,24.63,33.1
8813,C496,P119,Dresses,Casual,2024-02-17,2,35.35,71.17,71.65
8814,C363,P190,Tops,Blouses,2024-07-14,1,15.49,38.58,23.09
8815,C474,P614,Bottoms,Skirts,2024-04-14,4,30.4,28.6,-7.23
8816,C089,P365,Dresses,Maxi,2024-08-22,5,28.29,75.09,234.02
8817,C273,P486,Tops,Sweatshirts,2024-04-25,4,8.74,32.43,94.76
8818,C134,P973,Outerwear,Blazers,2024-12-27,5,20.75,133.87,565.6
8819,C143,P079,Outerwear,Coats,2024-12-22,4,32.68,129.33,386.57
8820,C451,P322,Tops,Sweatshirts,2024-09-14,1,6.88,29.45,22.58
8821,C095,P139,Beachwear,Cover-Ups,2024-06-09,5,18.96,78.69,298.68
8822,C156,P336,Tops,Blouses,2024-06-22,5,8.63,35.54,134.56
8823,C201,P402,Outerwear,Jackets,2024-07-06,2,36.2,146.36,220.34
8824,C428,P226,Bottoms,Jeans,2024-11-24,4,18.78,64.56,183.11
8825,C499,P266,Dresses,Maxi,2024-07-23,3,19.74,58.53,116.38
8826,C402,P333,Outerwear,Coats,2024-12-19,3,46.11,73.38,81.8
8827,C496,P224,Dresses,Evening,2024-12-28,2,24.14,62.58,76.88
8828,C488,P572,Dresses,Evening,2024-06-01,2,37.02,95.52,117.01
8829,C160,P776,Tops,T-shirts,2024-09-11,2,7.07,19.56,24.99
8830,C211,P967,Outerwear,Coats,2024-02-13,1,36.42,96.03,59.61
8831,C453,P560,Dresses,Maxi,2024-03-31,1,33.73,54.28,20.56
8832,C172,P593,Dresses,Maxi,2024-07-06,1,25.85,90.71,64.86
8833,C070,P809,Dresses,Casual,2024-04-04,1,39.05,86.28,47.23
8834,C319,P987,Bottoms,Trousers,2024-12-21,2,13.85,55.37,83.04
8835,C460,P891,Tops,Blouses,2024-03-13,2,10.42,29.53,38.21
8836,C314,P520,Tops,Blouses,2024-07-26,1,7.63,38.95,31.32
8837,C431,P861,Dresses,Maxi,2024-10-01,1,18.91,96.72,77.81
8838,C382,P249,Bottoms,Jeans,2024-11-09,5,24.8,30.56,28.84
8839,C490,P756,Lingerie,Panties,2024-06-22,4,17.74,64.94,188.81
8840,C145,P677,Outerwear,Coats,2024-12-21,5,26.48,79.42,264.7
8841,C167,P859,Lingerie,Bras,2024-09-14,4,17.49,20.21,10.87
8842,C443,P421,Dresses,Evening,2024-07-19,1,35.73,81.87,46.14
8843,C391,P832,Beachwear,Beach Accessories,2024-02-01,1,19.68,68.36,48.69
8844,C319,P187,Tops,Sweatshirts,2024-07-28,1,6.19,25.67,19.48
8845,C117,P249,Beachwear,Swimsuits,2024-12-15,5,11.21,67.81,283.03
8846,C185,P127,Tops,T-shirts,2024-10-05,2,12.13,42.93,61.59
8847,C203,P088,Bottoms,Trousers,2024-12-16,4,23.05,62.14,156.36
8848,C162,P045,Tops,T-shirts,2024-08-11,5,18.41,16.35,-10.3
8849,C309,P912,Bottoms,Trousers,2024-02-24,1,31.6,61.71,30.1
8850,C450,P794,Lingerie,Bras,2024-01-07,2,27.61,66.62,78.03
8851,C462,P246,Outerwear,Blazers,2024-05-18,5,42.32,112.03,348.58
8852,C338,P927,Beachwear,Cover-Ups,2024-11-11,4,10.79,45.18,137.58
8853,C432,P411,Outerwear,Coats,2024-12-07,1,28.54,106.35,77.81
8854,C188,P218,Tops,Sweatshirts,2024-05-13,4,12.08,49.76,150.72
8855,C043,P427,Dresses,Evening,2024-08-11,1,36.63,63.08,26.45
8856,C201,P015,Beachwear,Beach Accessories,2024-07-09,1,10.47,71.29,60.81
8857,C231,P768,Bottoms,Jeans,2024-07-06,3,21.21,32.62,34.24
8858,C004,P826,Outerwear,Coats,2024-04-14,4,46.14,55.65,38.04
8859,C240,P689,Tops,Blouses,2024-03-03,2,10.04,28.66,37.24
8860,C206,P335,Bottoms,Skirts,2024-03-30,1,16.94,32.58,15.63
8861,C331,P727,Lingerie,Sleepwear,2024-01-27,2,15.77,36.53,41.52
8862,C094,P537,Dresses,Evening,2024-03-31,5,19.69,80.08,301.96
8863,C232,P492,Tops,T-shirts,2024-01-06,1,12.12,30.59,18.47
8864,C363,P836,Dresses,Evening,2024-10-12,1,16.43,52.48,36.06
8865,C347,P292,Outerwear,Jackets,2024-05-24,1,27.97,139.15,111.18
8866,C349,P117,Dresses,Evening,2024-12-29,2,13.04,30.66,35.24
8867,C436,P592,Dresses,Evening,2024-03-30,3,23.52,86.98,190.4
8868,C160,P687,Tops,T-shirts,2024-06-06,4,15.9,36.74,83.37
8869,C113,P744,Bottoms,Skirts,2024-06-11,1,21.14,27.56,6.42
8870,C252,P827,Bottoms,Jeans,2024-01-06,4,21.67,26.88,20.82
8871,C222,P469,Dresses,Casual,2024-12-17,4,24.6,42.03,69.74
8872,C346,P948,Beachwear,Swimsuits,2024-01-15,4,22.87,78.76,223.56
8873,C094,P552,Beachwear,Cover-Ups,2024-12-27,2,15.05,29.71,29.32
8874,C435,P683,Tops,Blouses,2024-12-22,4,8.91,40.86,127.82
8875,C394,P629,Lingerie,Bras,2024-08-31,5,26.84,40.08,66.2
8876,C396,P696,Bottoms,Skirts,2024-09-02,2,19.91,38.02,36.21
8877,C481,P593,Tops,Sweatshirts,2024-10-23,2,17.58,35.13,35.09
8878,C482,P387,Tops,T-shirts,2024-06-23,5,18.84,27.89,45.25
8879,C466,P583,Bottoms,Jeans,2024-10-20,3,23.53,42.06,55.6
8880,C167,P652,Bottoms,Trousers,2024-01-21,3,16.57,38.18,64.82
8881,C464,P193,Tops,Sweatshirts,2024-01-27,1,15.52,31.02,15.51
8882,C493,P683,Beachwear,Swimsuits,2024-07-27,3,19.48,34.33,44.54
8883,C452,P101,Bottoms,Trousers,2024-09-07,1,31.41,71.86,40.45
8884,C138,P070,Outerwear,Jackets,2024-12-22,4,52.45,109.17,226.89
8885,C348,P174,Tops,Blouses,2024-02-18,1,17.41,17.2,-0.21
8886,C361,P444,Bottoms,Trousers,2024-12-15,3,22.95,50.14,81.56
8887,C210,P701,Tops,T-shirts,2024-04-06,1,6.12,37.04,30.92
8888,C256,P433,Bottoms,Jeans,2024-06-28,2,28.3,72.39,88.18
8889,C073,P215,Outerwear,Jackets,2024-05-24,3,21.01,52.35,94.0
8890,C214,P537,Lingerie,Sleepwear,2024-06-30,1,10.45,42.81,32.37
8891,C266,P601,Tops,Blouses,2024-03-09,3,17.74,39.7,65.89
8892,C360,P643,Outerwear,Coats,2024-08-17,5,28.75,69.61,204.3
8893,C151,P708,Lingerie,Sleepwear,2024-12-11,3,24.82,31.07,18.73
